Project Name,Borough,NTA - Neighborhood Tabulation Area,Income,Rented_vs_Owned,Level of Affordable in Building
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
Marcus Garvey Apartments (20140295),Brooklyn,BK81,low,mostly_rented,mostly_affordable
CABS Senior Housing (20140198),Brooklyn,BK75,low,mostly_rented,mostly_affordable
Bay Park I Apartments (20140285),Brooklyn,BK21,low,mostly_rented,mostly_affordable
Bay Park I Apartments (20140285),Brooklyn,BK21,low,mostly_rented,mostly_affordable
Bay Park I Apartments (20140285),Brooklyn,BK21,low,mostly_rented,mostly_affordable
Bay Park II Apartments (20140286),Brooklyn,BK21,low,mostly_rented,mostly_affordable
Bay Park II Apartments (20140286),Brooklyn,BK21,low,mostly_rented,mostly_affordable
Bay Park II Apartments (20140286),Brooklyn,BK21,low,mostly_rented,mostly_affordable
Smith Woodward Apartments (20150005),Brooklyn,BK61,moderately_low,mostly_rented,mostly_affordable
505 WEST 43RD STREET,Manhattan,MN15,low,mostly_owned,mostly_standard
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,unclear,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK81,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK79,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK79,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK79,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK81,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK79,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK81,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK81,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
MOTHER GASTON-HINSDALE,Brooklyn,BK85,moderately_low,mostly_rented,mostly_affordable
Lindville Housing,Bronx,BX44,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,moderately_low,mostly_owned,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK35,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK35,low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK35,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
Madison EDJ LLC,Brooklyn,BK75,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX99,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX35,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX35,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX35,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX35,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX35,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX35,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX75,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX75,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX75,low,mostly_rented,mostly_affordable
DON L.W. RESYNDICATION,Bronx,BX75,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
TREE OF LIFE,Queens,QN61,moderately_low,mostly_rented,mostly_affordable
BRONXVIEW AT SERVIAM,Bronx,BX05,low,mostly_rented,mostly_affordable
ONE FLUSHING,Queens,QN22,low,mostly_rented,mostly_affordable
603 JACKSON AVENUE,Bronx,BX34,low,mostly_rented,mostly_affordable
491 Gerard Avenue,Bronx,BX63,low,mostly_rented,mostly_affordable
LA CASA NUESTRA HDFC.YR15.FY17,Manhattan,MN34,very_low,mostly_rented,mostly_affordable
LA CASA NUESTRA HDFC.YR15.FY17,Manhattan,MN34,very_low,mostly_rented,mostly_affordable
LA CASA NUESTRA HDFC.YR15.FY17,Manhattan,MN33,very_low,mostly_rented,mostly_affordable
LA CASA NUESTRA HDFC.YR15.FY17,Manhattan,MN33,very_low,mostly_rented,mostly_affordable
LA CASA NUESTRA HDFC.YR15.FY17,Manhattan,MN34,very_low,mostly_rented,mostly_affordable
Melrose Estates,Bronx,BX34,moderately_low,mostly_rented,mostly_affordable
Melrose Estates,Bronx,BX34,moderately_low,mostly_rented,mostly_affordable
Melrose Estates,Bronx,BX34,moderately_low,mostly_rented,mostly_affordable
Melrose Estates,Bronx,BX34,low,mostly_rented,mostly_affordable
Melrose Estates,Bronx,BX34,moderately_low,mostly_rented,mostly_affordable
Melrose Estates,Bronx,BX34,moderately_low,mostly_rented,mostly_affordable
Melrose Estates,Bronx,BX34,moderately_low,mostly_rented,mostly_affordable
RICOS PLACE HDFC.YR15.FY18,Brooklyn,BK64,moderately_low,mostly_rented,mostly_affordable
BRKG GND. AAPCI. 3 LIVONIA AVE. EDWIN'S PLACE,Brooklyn,BK81,very_low,mostly_rented,mostly_affordable
140 JOHNSON AVENUE,Brooklyn,BK90,low,mostly_rented,mostly_affordable
COMUNILIFE. 760 BROADWAY. WOODHULL COMMUNITY RESIDEN,Brooklyn,BK78,very_low,mostly_rented,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
MONTAGUE PIERREPONT APARTMENTS,Brooklyn,BK09,moderately_low,mostly_rented,mostly_standard
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
3365 Third Avenue,Bronx,BX35,low,mostly_rented,mostly_affordable
977 MANHATTAN AVENUE,Brooklyn,BK76,low,mostly_rented,mostly_standard
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Bronx,,low,mostly_owned,mostly_affordable
DINSMORE CHESTNUT,Brooklyn,BK83,very_low,mostly_rented,mostly_affordable
French Apartments,Manhattan,MN13,very_low,mostly_rented,mostly_affordable
RBSCC.297 Wilson Ave. Plaza de los Ancianos,Brooklyn,BK77,very_low,mostly_rented,mostly_affordable
KINGS BAY HOUSING CO. INC. II,Brooklyn,BK17,very_low,mostly_owned,mostly_affordable
KINGS BAY HOUSING CO. INC. II,Brooklyn,BK17,very_low,mostly_owned,mostly_affordable
KINGS BAY HOUSING CO. INC. II,Brooklyn,BK17,very_low,mostly_owned,mostly_affordable
KINGS BAY HOUSING CO. INC. II,Brooklyn,BK17,very_low,mostly_owned,mostly_affordable
PCMH. 500 GATES AVENUE,Brooklyn,BK75,very_low,mostly_rented,mostly_affordable
HALLETTS POINT ONE (HLP1),Queens,QN71,low,mostly_rented,mostly_standard
404 QUINCY STREET,Brooklyn,BK75,moderately_low,mostly_rented,mostly_affordable
JDD COURT HDFC,Bronx,BX35,low,mostly_rented,mostly_affordable
120 FIFTH AVENUE,Brooklyn,BK37,low,mostly_rented,mostly_standard
Lincoln Place,Brooklyn,BK61,low,mostly_rented,mostly_affordable
Lincoln Place,Brooklyn,BK61,moderately_low,mostly_rented,mostly_affordable
Lincoln Place,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK32,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK32,very_low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK34,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK60,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,very_low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK68,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK68,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK75,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK75,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,very_low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK64,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK64,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK61,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK75,very_low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK75,very_low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK35,low,mostly_rented,mostly_affordable
BEC CONTINUUM HDFC.YR15.FY2017,Brooklyn,BK64,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX41,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX35,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX08,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX41,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX35,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX36,moderately_low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX33,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX36,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX36,moderately_low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX36,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX75,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX75,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX75,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX35,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX41,moderately_low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX35,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX35,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX01,low,mostly_rented,mostly_affordable
Bronx Shepherds,Bronx,BX35,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
US LOTTPORT HDFC.YR15.FY2017,Brooklyn,BK81,low,mostly_rented,mostly_affordable
El Caribe Apartments,Manhattan,MN27,low,mostly_rented,mostly_affordable
El Caribe Apartments,Manhattan,MN28,moderately_low,mostly_rented,mostly_affordable
El Caribe Apartments,Manhattan,MN28,low,mostly_rented,mostly_affordable
El Caribe Apartments,Manhattan,MN28,moderately_low,mostly_rented,mostly_affordable
El Caribe Apartments,Manhattan,MN27,low,mostly_rented,mostly_affordable
SHERMAN CLUSTER HDFC.YR15.FY21,Bronx,BX63,low,mostly_rented,mostly_affordable
SHERMAN CLUSTER HDFC.YR15.FY21,Bronx,BX14,very_low,mostly_rented,mostly_affordable
SHERMAN CLUSTER HDFC.YR15.FY21,Bronx,BX14,very_low,mostly_rented,mostly_affordable
SHERMAN CLUSTER HDFC.YR15.FY21,Bronx,BX14,very_low,mostly_rented,mostly_affordable
SHERMAN CLUSTER HDFC.YR15.FY21,Bronx,BX14,very_low,mostly_rented,mostly_affordable
SHERMAN CLUSTER HDFC.YR15.FY21,Bronx,BX14,very_low,mostly_rented,mostly_affordable
NEW VISION COMMUNITY REDEVELOPMENT HDFC,Bronx,BX39,very_low,mostly_rented,mostly_affordable
NEW VISION COMMUNITY REDEVELOPMENT HDFC,Bronx,BX34,very_low,mostly_rented,mostly_affordable
CONFIDENTIAL,Brooklyn,,low,mostly_owned,mostly_affordable
CONFIDENTIAL,Queens,,low,mostly_owned,mostly_affordable
MCGEE PLAZA HDFC.YR15.FY2017,Bronx,BX35,low,mostly_rented,mostly_affordable
MCGEE PLAZA HDFC.YR15.FY2017,Bronx,BX35,low,mostly_rented,mostly_affordable
MCGEE PLAZA HDFC.YR15.FY2017,Bronx,BX35,low,mostly_rented,mostly_affordable
EAST CHINATOWN HDFC,Manhattan,MN27,low,mostly_rented,mostly_affordable
EAST CHINATOWN HDFC,Manhattan,MN27,low,mostly_rented,mostly_affordable
KENMORE HALL ASSOCIATES LP.YR15.FY17,Manhattan,MN21,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN34,low,mostly_rented,mostly_affordable
HOPE EAST OF FIFTH HDFC INC.YR15.FY17,Manhattan,MN33,low,mostly_rented,mostly_affordable
CONFIDENTIAL,Staten Island,,low,mostly_owned,mostly_affordable
Monsignor Alexius Jarka Hall,Brooklyn,BK73,very_low,mostly_rented,mostly_affordable
517-525 WEST 45TH STREET (CURE),Manhattan,MN15,very_low,mostly_rented,mostly_standard
Castleton Park,Staten Island,SI22,low,mostly_rented,mostly_affordable
